player1,player2,player3,player4,bdnrp_value
Andy Pages,Teoscar Hernandez,Enrique Hernandez,Dalton Rushing,-0.03575710860504443
Andy Pages,Teoscar Hernandez,Enrique Hernandez,Miguel Rojas,-0.0180524384468684
Andy Pages,Teoscar Hernandez,Enrique Hernandez,Thomas Edman,-0.0038472726341073453
Andy Pages,Teoscar Hernandez,Enrique Hernandez,Shohei Ohtani,0.04890398897205614
Andy Pages,Teoscar Hernandez,Enrique Hernandez,Markus Betts,0.026562772884982832
Andy Pages,Teoscar Hernandez,Enrique Hernandez,Frederick Freeman,0.028115519407693173
Andy Pages,Teoscar Hernandez,Dalton Rushing,Enrique Hernandez,-0.005532200086192198
Andy Pages,Teoscar Hernandez,Dalton Rushing,Miguel Rojas,-0.01952650855632687
Andy Pages,Teoscar Hernandez,Dalton Rushing,Thomas Edman,-0.005224776442979219
Andy Pages,Teoscar Hernandez,Dalton Rushing,Shohei Ohtani,0.048071548052398785
Andy Pages,Teoscar Hernandez,Dalton Rushing,Markus Betts,0.025454486267720573
Andy Pages,Teoscar Hernandez,Dalton Rushing,Frederick Freeman,0.027067985333789638
Andy Pages,Teoscar Hernandez,Miguel Rojas,Enrique Hernandez,-0.006261326299965107
Andy Pages,Teoscar Hernandez,Miguel Rojas,Dalton Rushing,-0.03879786475637302
Andy Pages,Teoscar Hernandez,Miguel Rojas,Thomas Edman,-0.005922081375918895
Andy Pages,Teoscar Hernandez,Miguel Rojas,Shohei Ohtani,0.04817005284952809
Andy Pages,Teoscar Hernandez,Miguel Rojas,Markus Betts,0.025168672498685082
Andy Pages,Teoscar Hernandez,Miguel Rojas,Frederick Freeman,0.026710770862680908
Andy Pages,Teoscar Hernandez,Thomas Edman,Enrique Hernandez,-0.004002078838511746
Andy Pages,Teoscar Hernandez,Thomas Edman,Dalton Rushing,-0.03584092611290691
Andy Pages,Teoscar Hernandez,Thomas Edman,Miguel Rojas,-0.0180014020411723
Andy Pages,Teoscar Hernandez,Thomas Edman,Shohei Ohtani,0.04942148390372302
Andy Pages,Teoscar Hernandez,Thomas Edman,Markus Betts,0.026949768353309252
Andy Pages,Teoscar Hernandez,Thomas Edman,Frederick Freeman,0.028517987279402295
Andy Pages,Teoscar Hernandez,Shohei Ohtani,Enrique Hernandez,-0.004804978925244995
Andy Pages,Teoscar Hernandez,Shohei Ohtani,Dalton Rushing,-0.03866791662917766
Andy Pages,Teoscar Hernandez,Shohei Ohtani,Miguel Rojas,-0.019908229816146244
Andy Pages,Teoscar Hernandez,Shohei Ohtani,Thomas Edman,-0.00463613053245356
Andy Pages,Teoscar Hernandez,Shohei Ohtani,Markus Betts,0.027362629818859077
Andy Pages,Teoscar Hernandez,Shohei Ohtani,Frederick Freeman,0.028721879476449764
Andy Pages,Teoscar Hernandez,Markus Betts,Enrique Hernandez,-0.005601535804407181
Andy Pages,Teoscar Hernandez,Markus Betts,Dalton Rushing,-0.039561405774615
Andy Pages,Teoscar Hernandez,Markus Betts,Miguel Rojas,-0.02067825103966508
Andy Pages,Teoscar Hernandez,Markus Betts,Thomas Edman,-0.005428486252608865
Andy Pages,Teoscar Hernandez,Markus Betts,Shohei Ohtani,0.05059966331671577
Andy Pages,Teoscar Hernandez,Markus Betts,Frederick Freeman,0.028071707750202034
Andy Pages,Teoscar Hernandez,Frederick Freeman,Enrique Hernandez,-0.007778677336628109
Andy Pages,Teoscar Hernandez,Frederick Freeman,Dalton Rushing,-0.04325269303293979
Andy Pages,Teoscar Hernandez,Frederick Freeman,Miguel Rojas,-0.02356337406266427
Andy Pages,Teoscar Hernandez,Frederick Freeman,Thomas Edman,-0.00761061264915844
Andy Pages,Teoscar Hernandez,Frederick Freeman,Shohei Ohtani,0.05050904151565278
Andy Pages,Teoscar Hernandez,Frederick Freeman,Markus Betts,0.02546672248433142
Andy Pages,Enrique Hernandez,Teoscar Hernandez,Dalton Rushing,-0.03540871973127657
Andy Pages,Enrique Hernandez,Teoscar Hernandez,Miguel Rojas,-0.01773402032244696
Andy Pages,Enrique Hernandez,Teoscar Hernandez,Thomas Edman,-0.003570303912468954
Andy Pages,Enrique Hernandez,Teoscar Hernandez,Shohei Ohtani,0.04915731787293295
Andy Pages,Enrique Hernandez,Teoscar Hernandez,Markus Betts,0.026874409004289345
Andy Pages,Enrique Hernandez,Teoscar Hernandez,Frederick Freeman,0.028475023738531103
Andy Pages,Enrique Hernandez,Dalton Rushing,Teoscar Hernandez,0.01616868718726527
Andy Pages,Enrique Hernandez,Dalton Rushing,Miguel Rojas,-0.01930469336843877
Andy Pages,Enrique Hernandez,Dalton Rushing,Thomas Edman,-0.004933327417017975
Andy Pages,Enrique Hernandez,Dalton Rushing,Shohei Ohtani,0.04842419886471505
Andy Pages,Enrique Hernandez,Dalton Rushing,Markus Betts,0.025684041672512786
Andy Pages,Enrique Hernandez,Dalton Rushing,Frederick Freeman,0.027253221598333977
Andy Pages,Enrique Hernandez,Miguel Rojas,Teoscar Hernandez,0.01575398603906293
Andy Pages,Enrique Hernandez,Miguel Rojas,Dalton Rushing,-0.03874342758533652
Andy Pages,Enrique Hernandez,Miguel Rojas,Thomas Edman,-0.0056678281051733385
Andy Pages,Enrique Hernandez,Miguel Rojas,Shohei Ohtani,0.04848701901153066
Andy Pages,Enrique Hernandez,Miguel Rojas,Markus Betts,0.025356414173503088
Andy Pages,Enrique Hernandez,Miguel Rojas,Frederick Freeman,0.026843046888657705
Andy Pages,Enrique Hernandez,Thomas Edman,Teoscar Hernandez,0.017752725287327527
Andy Pages,Enrique Hernandez,Thomas Edman,Dalton Rushing,-0.0357257221752692
Andy Pages,Enrique Hernandez,Thomas Edman,Miguel Rojas,-0.017764916474911144
Andy Pages,Enrique Hernandez,Thomas Edman,Shohei Ohtani,0.04980129101994266
Andy Pages,Enrique Hernandez,Thomas Edman,Markus Betts,0.02720559598099427
Andy Pages,Enrique Hernandez,Thomas Edman,Frederick Freeman,0.028730188624266313
Andy Pages,Enrique Hernandez,Shohei Ohtani,Teoscar Hernandez,0.017822379813052947
Andy Pages,Enrique Hernandez,Shohei Ohtani,Dalton Rushing,-0.0389489509238843
Andy Pages,Enrique Hernandez,Shohei Ohtani,Miguel Rojas,-0.020074650494258148
Andy Pages,Enrique Hernandez,Shohei Ohtani,Thomas Edman,-0.00469572299369101
Andy Pages,Enrique Hernandez,Shohei Ohtani,Markus Betts,0.02723989215382652
Andy Pages,Enrique Hernandez,Shohei Ohtani,Frederick Freeman,0.028518230018450996
Andy Pages,Enrique Hernandez,Markus Betts,Teoscar Hernandez,0.016994245039306168
Andy Pages,Enrique Hernandez,Markus Betts,Dalton Rushing,-0.03989972848473991
Andy Pages,Enrique Hernandez,Markus Betts,Miguel Rojas,-0.020902924572069985
Andy Pages,Enrique Hernandez,Markus Betts,Thomas Edman,-0.005547078141579546
Andy Pages,Enrique Hernandez,Markus Betts,Shohei Ohtani,0.05055458052084784
Andy Pages,Enrique Hernandez,Markus Betts,Frederick Freeman,0.027799170017993893
Andy Pages,Enrique Hernandez,Frederick Freeman,Teoscar Hernandez,0.015437111295023911
Andy Pages,Enrique Hernandez,Frederick Freeman,Dalton Rushing,-0.04384330071427646
Andy Pages,Enrique Hernandez,Frederick Freeman,Miguel Rojas,-0.024045611449821105
Andy Pages,Enrique Hernandez,Frederick Freeman,Thomas Edman,-0.007964931398481687
Andy Pages,Enrique Hernandez,Frederick Freeman,Shohei Ohtani,0.05021967320130164
Andy Pages,Enrique Hernandez,Frederick Freeman,Markus Betts,0.02502020068785668
Andy Pages,Dalton Rushing,Teoscar Hernandez,Enrique Hernandez,-0.008905173240910138
Andy Pages,Dalton Rushing,Teoscar Hernandez,Miguel Rojas,-0.023312429290097646
Andy Pages,Dalton Rushing,Teoscar Hernandez,Thomas Edman,-0.00869202857821396
Andy Pages,Dalton Rushing,Teoscar Hernandez,Shohei Ohtani,0.04432046172074397
Andy Pages,Dalton Rushing,Teoscar Hernandez,Markus Betts,0.021782252780602328
Andy Pages,Dalton Rushing,Teoscar Hernandez,Frederick Freeman,0.023013283990215967
Andy Pages,Dalton Rushing,Enrique Hernandez,Teoscar Hernandez,0.012739208374517811
Andy Pages,Dalton Rushing,Enrique Hernandez,Miguel Rojas,-0.023400681115588677
Andy Pages,Dalton Rushing,Enrique Hernandez,Thomas Edman,-0.008664698287293781
Andy Pages,Dalton Rushing,Enrique Hernandez,Shohei Ohtani,0.04443402351556714
Andy Pages,Dalton Rushing,Enrique Hernandez,Markus Betts,0.021713667871416997
Andy Pages,Dalton Rushing,Enrique Hernandez,Frederick Freeman,0.022848532993216746
Andy Pages,Dalton Rushing,Miguel Rojas,Teoscar Hernandez,0.010780625866246219
Andy Pages,Dalton Rushing,Miguel Rojas,Enrique Hernandez,-0.011452917371778684
Andy Pages,Dalton Rushing,Miguel Rojas,Thomas Edman,-0.011054686493338049
Andy Pages,Dalton Rushing,Miguel Rojas,Shohei Ohtani,0.0433309731906088
Andy Pages,Dalton Rushing,Miguel Rojas,Markus Betts,0.019941166832894923
Andy Pages,Dalton Rushing,Miguel Rojas,Frederick Freeman,0.021015213599539735
Andy Pages,Dalton Rushing,Thomas Edman,Teoscar Hernandez,0.012888128725223501
Andy Pages,Dalton Rushing,Thomas Edman,Enrique Hernandez,-0.009029969724493266
Andy Pages,Dalton Rushing,Thomas Edman,Miguel Rojas,-0.023503039223743125
Andy Pages,Dalton Rushing,Thomas Edman,Shohei Ohtani,0.04477829960424413
Andy Pages,Dalton Rushing,Thomas Edman,Markus Betts,0.021930572515872257
Andy Pages,Dalton Rushing,Thomas Edman,Frederick Freeman,0.02306440069844528
Andy Pages,Dalton Rushing,Shohei Ohtani,Teoscar Hernandez,0.013046019395452198
Andy Pages,Dalton Rushing,Shohei Ohtani,Enrique Hernandez,-0.01010969868343679
Andy Pages,Dalton Rushing,Shohei Ohtani,Miguel Rojas,-0.0257783567427206
Andy Pages,Dalton Rushing,Shohei Ohtani,Thomas Edman,-0.009907362292036748
Andy Pages,Dalton Rushing,Shohei Ohtani,Markus Betts,0.022004394841151513
Andy Pages,Dalton Rushing,Shohei Ohtani,Frederick Freeman,0.022862150161033636
Andy Pages,Dalton Rushing,Markus Betts,Teoscar Hernandez,0.012035433954739027
Andy Pages,Dalton Rushing,Markus Betts,Enrique Hernandez,-0.011145569765748039
Andy Pages,Dalton Rushing,Markus Betts,Miguel Rojas,-0.026787308973162602
Andy Pages,Dalton Rushing,Markus Betts,Thomas Edman,-0.010938087283706162
Andy Pages,Dalton Rushing,Markus Betts,Shohei Ohtani,0.04540766571605264
Andy Pages,Dalton Rushing,Markus Betts,Frederick Freeman,0.021942110972458167
Andy Pages,Dalton Rushing,Frederick Freeman,Teoscar Hernandez,0.010344469936453438
Andy Pages,Dalton Rushing,Frederick Freeman,Enrique Hernandez,-0.013690836790374975
Andy Pages,Dalton Rushing,Frederick Freeman,Miguel Rojas,-0.030103237817214305
Andy Pages,Dalton Rushing,Frederick Freeman,Thomas Edman,-0.01350507356484655
Andy Pages,Dalton Rushing,Frederick Freeman,Shohei Ohtani,0.044902615001773366
Andy Pages,Dalton Rushing,Frederick Freeman,Markus Betts,0.019402412915294983
Andy Pages,Miguel Rojas,Teoscar Hernandez,Enrique Hernandez,-0.004856975263132878
Andy Pages,Miguel Rojas,Teoscar Hernandez,Dalton Rushing,-0.036976354496896006
Andy Pages,Miguel Rojas,Teoscar Hernandez,Thomas Edman,-0.004558557911887339
Andy Pages,Miguel Rojas,Teoscar Hernandez,Shohei Ohtani,0.048916893299016176
Andy Pages,Miguel Rojas,Teoscar Hernandez,Markus Betts,0.026278512798501043
Andy Pages,Miguel Rojas,Teoscar Hernandez,Frederick Freeman,0.027763090016593498
Andy Pages,Miguel Rojas,Enrique Hernandez,Teoscar Hernandez,0.016895789790598695
Andy Pages,Miguel Rojas,Enrique Hernandez,Dalton Rushing,-0.037162130302926345
Andy Pages,Miguel Rojas,Enrique Hernandez,Thomas Edman,-0.004474974010893063
Andy Pages,Miguel Rojas,Enrique Hernandez,Shohei Ohtani,0.049101787921563986
Andy Pages,Miguel Rojas,Enrique Hernandez,Markus Betts,0.026277436910746424
Andy Pages,Miguel Rojas,Enrique Hernandez,Frederick Freeman,0.027671311281489832
Andy Pages,Miguel Rojas,Dalton Rushing,Teoscar Hernandez,0.015455417166736455
Andy Pages,Miguel Rojas,Dalton Rushing,Enrique Hernandez,-0.006485743275054096
Andy Pages,Miguel Rojas,Dalton Rushing,Thomas Edman,-0.006028542755261018
Andy Pages,Miguel Rojas,Dalton Rushing,Shohei Ohtani,0.04805771509493598
Andy Pages,Miguel Rojas,Dalton Rushing,Markus Betts,0.024953956763445192
Andy Pages,Miguel Rojas,Dalton Rushing,Frederick Freeman,0.026381946095359092
Andy Pages,Miguel Rojas,Thomas Edman,Teoscar Hernandez,0.01709212243029832
Andy Pages,Miguel Rojas,Thomas Edman,Enrique Hernandez,-0.004877732890694259
Andy Pages,Miguel Rojas,Thomas Edman,Dalton Rushing,-0.037350123974117015
Andy Pages,Miguel Rojas,Thomas Edman,Shohei Ohtani,0.04949157814829687
Andy Pages,Miguel Rojas,Thomas Edman,Markus Betts,0.02653522523341815
Andy Pages,Miguel Rojas,Thomas Edman,Frederick Freeman,0.027925326405838415
Andy Pages,Miguel Rojas,Shohei Ohtani,Teoscar Hernandez,0.017032284415217164
Andy Pages,Miguel Rojas,Shohei Ohtani,Enrique Hernandez,-0.006148805795392928
Andy Pages,Miguel Rojas,Shohei Ohtani,Dalton Rushing,-0.04070651241057024
Andy Pages,Miguel Rojas,Shohei Ohtani,Thomas Edman,-0.0058754106201919344
Andy Pages,Miguel Rojas,Shohei Ohtani,Markus Betts,0.02638753094642862
Andy Pages,Miguel Rojas,Shohei Ohtani,Frederick Freeman,0.027503260703397904
Andy Pages,Miguel Rojas,Markus Betts,Teoscar Hernandez,0.016147411485241445
Andy Pages,Miguel Rojas,Markus Betts,Enrique Hernandez,-0.007065042777064512
Andy Pages,Miguel Rojas,Markus Betts,Dalton Rushing,-0.04171948948150311
Andy Pages,Miguel Rojas,Markus Betts,Thomas Edman,-0.006785284037998475
Andy Pages,Miguel Rojas,Markus Betts,Shohei Ohtani,0.050000199961052885
Andy Pages,Miguel Rojas,Markus Betts,Frederick Freeman,0.026708395611053797
Andy Pages,Miguel Rojas,Frederick Freeman,Teoscar Hernandez,0.014465448309470157
Andy Pages,Miguel Rojas,Frederick Freeman,Enrique Hernandez,-0.009593453563397872
Andy Pages,Miguel Rojas,Frederick Freeman,Dalton Rushing,-0.04580443292451781
Andy Pages,Miguel Rojas,Frederick Freeman,Thomas Edman,-0.00934070838171776
Andy Pages,Miguel Rojas,Frederick Freeman,Shohei Ohtani,0.049495421867803424
Andy Pages,Miguel Rojas,Frederick Freeman,Markus Betts,0.02392333366387666
Andy Pages,Thomas Edman,Teoscar Hernandez,Enrique Hernandez,-0.005323635120749219
Andy Pages,Thomas Edman,Teoscar Hernandez,Dalton Rushing,-0.03714453027493602
Andy Pages,Thomas Edman,Teoscar Hernandez,Miguel Rojas,-0.019439042497408056
Andy Pages,Thomas Edman,Teoscar Hernandez,Shohei Ohtani,0.04798196986313987
Andy Pages,Thomas Edman,Teoscar Hernandez,Markus Betts,0.025583831237139205
Andy Pages,Thomas Edman,Teoscar Hernandez,Frederick Freeman,0.027121836342402193
Andy Pages,Thomas Edman,Enrique Hernandez,Teoscar Hernandez,0.016212517052112744
Andy Pages,Thomas Edman,Enrique Hernandez,Dalton Rushing,-0.037346594603896784
Andy Pages,Thomas Edman,Enrique Hernandez,Miguel Rojas,-0.019487589743018684
Andy Pages,Thomas Edman,Enrique Hernandez,Shohei Ohtani,0.04814658729033468
Andy Pages,Thomas Edman,Enrique Hernandez,Markus Betts,0.025563428274800758
Andy Pages,Thomas Edman,Enrique Hernandez,Frederick Freeman,0.027010255073995574
Andy Pages,Thomas Edman,Dalton Rushing,Teoscar Hernandez,0.01480723028349989
Andy Pages,Thomas Edman,Dalton Rushing,Enrique Hernandez,-0.006931641432105595
Andy Pages,Thomas Edman,Dalton Rushing,Miguel Rojas,-0.02109886682980308
Andy Pages,Thomas Edman,Dalton Rushing,Shohei Ohtani,0.047164075087432825
Andy Pages,Thomas Edman,Dalton Rushing,Markus Betts,0.024311009638528835
Andy Pages,Thomas Edman,Dalton Rushing,Frederick Freeman,0.025814513081768856
Andy Pages,Thomas Edman,Miguel Rojas,Teoscar Hernandez,0.0144018682010114
Andy Pages,Thomas Edman,Miguel Rojas,Enrique Hernandez,-0.00768249976536483
Andy Pages,Thomas Edman,Miguel Rojas,Dalton Rushing,-0.04055524801833941
Andy Pages,Thomas Edman,Miguel Rojas,Shohei Ohtani,0.047231799389357634
Andy Pages,Thomas Edman,Miguel Rojas,Markus Betts,0.023986578287819346
Andy Pages,Thomas Edman,Miguel Rojas,Frederick Freeman,0.02540457729661614
Andy Pages,Thomas Edman,Shohei Ohtani,Teoscar Hernandez,0.01658925367083791
Andy Pages,Thomas Edman,Shohei Ohtani,Enrique Hernandez,-0.006390963656751689
Andy Pages,Thomas Edman,Shohei Ohtani,Dalton Rushing,-0.04063354779454452
Andy Pages,Thomas Edman,Shohei Ohtani,Miguel Rojas,-0.021733132566263115
Andy Pages,Thomas Edman,Shohei Ohtani,Markus Betts,0.025967376898089443
Andy Pages,Thomas Edman,Shohei Ohtani,Frederick Freeman,0.027166810706411047
Andy Pages,Thomas Edman,Markus Betts,Teoscar Hernandez,0.01573603719358372
Andy Pages,Thomas Edman,Markus Betts,Enrique Hernandez,-0.007274222172065686
Andy Pages,Thomas Edman,Markus Betts,Dalton Rushing,-0.04160666088153409
Andy Pages,Thomas Edman,Markus Betts,Miguel Rojas,-0.02258562593166832
Andy Pages,Thomas Edman,Markus Betts,Shohei Ohtani,0.049379482432867605
Andy Pages,Thomas Edman,Markus Betts,Frederick Freeman,0.026431072399961723
Andy Pages,Thomas Edman,Frederick Freeman,Teoscar Hernandez,0.014178025448618844
Andy Pages,Thomas Edman,Frederick Freeman,Enrique Hernandez,-0.009676237498812149
Andy Pages,Thomas Edman,Frederick Freeman,Dalton Rushing,-0.04555020959427629
Andy Pages,Thomas Edman,Frederick Freeman,Miguel Rojas,-0.025732093274296708
Andy Pages,Thomas Edman,Frederick Freeman,Shohei Ohtani,0.04903110648927598
Andy Pages,Thomas Edman,Frederick Freeman,Markus Betts,0.023714192298578393
Andy Pages,Shohei Ohtani,Teoscar Hernandez,Enrique Hernandez,0.00808510601388919
Andy Pages,Shohei Ohtani,Teoscar Hernandez,Dalton Rushing,-0.024506017376150088
Andy Pages,Shohei Ohtani,Teoscar Hernandez,Miguel Rojas,-0.005956653762376991
Andy Pages,Shohei Ohtani,Teoscar Hernandez,Thomas Edman,0.008398420097493779
Andy Pages,Shohei Ohtani,Teoscar Hernandez,Markus Betts,0.040637198646056326
Andy Pages,Shohei Ohtani,Teoscar Hernandez,Frederick Freeman,0.0428616238525749
Andy Pages,Shohei Ohtani,Enrique Hernandez,Teoscar Hernandez,0.030265753135019398
Andy Pages,Shohei Ohtani,Enrique Hernandez,Dalton Rushing,-0.024577306277101165
Andy Pages,Shohei Ohtani,Enrique Hernandez,Miguel Rojas,-0.005854651766311511
Andy Pages,Shohei Ohtani,Enrique Hernandez,Thomas Edman,0.008620836673314975
Andy Pages,Shohei Ohtani,Enrique Hernandez,Markus Betts,0.04081027806478317
Andy Pages,Shohei Ohtani,Enrique Hernandez,Frederick Freeman,0.04295054243431348
Andy Pages,Shohei Ohtani,Dalton Rushing,Teoscar Hernandez,0.029483027642866567
Andy Pages,Shohei Ohtani,Dalton Rushing,Enrique Hernandez,0.007242228741661036
Andy Pages,Shohei Ohtani,Dalton Rushing,Miguel Rojas,-0.006875847967971419
Andy Pages,Shohei Ohtani,Dalton Rushing,Thomas Edman,0.0077038041725627
Andy Pages,Shohei Ohtani,Dalton Rushing,Markus Betts,0.04019823572217664
Andy Pages,Shohei Ohtani,Dalton Rushing,Frederick Freeman,0.042407881658413506
Andy Pages,Shohei Ohtani,Miguel Rojas,Teoscar Hernandez,0.028680314726172332
Andy Pages,Shohei Ohtani,Miguel Rojas,Enrique Hernandez,0.006118504572231171
Andy Pages,Shohei Ohtani,Miguel Rojas,Dalton Rushing,-0.0275620656932936
Andy Pages,Shohei Ohtani,Miguel Rojas,Thomas Edman,0.006593267824885761
Andy Pages,Shohei Ohtani,Miguel Rojas,Markus Betts,0.03946746715048019
Andy Pages,Shohei Ohtani,Miguel Rojas,Frederick Freeman,0.0415956573940143
Andy Pages,Shohei Ohtani,Thomas Edman,Teoscar Hernandez,0.03058566934226967
Andy Pages,Shohei Ohtani,Thomas Edman,Enrique Hernandez,0.0083437898788025
Andy Pages,Shohei Ohtani,Thomas Edman,Dalton Rushing,-0.024637860264364306
Andy Pages,Shohei Ohtani,Thomas Edman,Miguel Rojas,-0.005784300372782625
Andy Pages,Shohei Ohtani,Thomas Edman,Markus Betts,0.041207564355426524
Andy Pages,Shohei Ohtani,Thomas Edman,Frederick Freeman,0.04335839987477934
Andy Pages,Shohei Ohtani,Markus Betts,Teoscar Hernandez,0.02968151791839181
Andy Pages,Shohei Ohtani,Markus Betts,Enrique Hernandez,0.006289841335392431
Andy Pages,Shohei Ohtani,Markus Betts,Dalton Rushing,-0.028715977780766348
Andy Pages,Shohei Ohtani,Markus Betts,Miguel Rojas,-0.008918388471525738
Andy Pages,Shohei Ohtani,Markus Betts,Thomas Edman,0.0065705800671664785
Andy Pages,Shohei Ohtani,Markus Betts,Frederick Freeman,0.042266201041870975
Andy Pages,Shohei Ohtani,Frederick Freeman,Teoscar Hernandez,0.028130913563669487
Andy Pages,Shohei Ohtani,Frederick Freeman,Enrique Hernandez,0.003931054882017474
Andy Pages,Shohei Ohtani,Frederick Freeman,Dalton Rushing,-0.03255461182608281
Andy Pages,Shohei Ohtani,Frederick Freeman,Miguel Rojas,-0.011996296579354637
Andy Pages,Shohei Ohtani,Frederick Freeman,Thomas Edman,0.0041821688088842885
Andy Pages,Shohei Ohtani,Frederick Freeman,Markus Betts,0.03885963291768597
Andy Pages,Markus Betts,Teoscar Hernandez,Enrique Hernandez,0.004356485357082984
Andy Pages,Markus Betts,Teoscar Hernandez,Dalton Rushing,-0.028533379123542146
Andy Pages,Markus Betts,Teoscar Hernandez,Miguel Rojas,-0.010038547199846013
Andy Pages,Markus Betts,Teoscar Hernandez,Thomas Edman,0.0046185917767060675
Andy Pages,Markus Betts,Teoscar Hernandez,Shohei Ohtani,0.06000078866094868
Andy Pages,Markus Betts,Teoscar Hernandez,Frederick Freeman,0.038749663245063556
Andy Pages,Markus Betts,Enrique Hernandez,Teoscar Hernandez,0.026701820489142623
Andy Pages,Markus Betts,Enrique Hernandez,Dalton Rushing,-0.02866109597955771
Andy Pages,Markus Betts,Enrique Hernandez,Miguel Rojas,-0.009996836994455909
Andy Pages,Markus Betts,Enrique Hernandez,Thomas Edman,0.004785336685952093
Andy Pages,Markus Betts,Enrique Hernandez,Shohei Ohtani,0.060315514219198375
Andy Pages,Markus Betts,Enrique Hernandez,Frederick Freeman,0.03876471619937592
Andy Pages,Markus Betts,Dalton Rushing,Teoscar Hernandez,0.025730798401618436
Andy Pages,Markus Betts,Dalton Rushing,Enrique Hernandez,0.0032739548025318916
Andy Pages,Markus Betts,Dalton Rushing,Miguel Rojas,-0.011205757445479348
Andy Pages,Markus Betts,Dalton Rushing,Thomas Edman,0.003683840859745026
Andy Pages,Markus Betts,Dalton Rushing,Shohei Ohtani,0.0597894944739238
Andy Pages,Markus Betts,Dalton Rushing,Frederick Freeman,0.0380032111395308
Andy Pages,Markus Betts,Miguel Rojas,Teoscar Hernandez,0.02498794270185063
Andy Pages,Markus Betts,Miguel Rojas,Enrique Hernandez,0.0022062519386385855
Andy Pages,Markus Betts,Miguel Rojas,Dalton Rushing,-0.0317776392385603
Andy Pages,Markus Betts,Miguel Rojas,Thomas Edman,0.002628772259635085
Andy Pages,Markus Betts,Miguel Rojas,Shohei Ohtani,0.05947772589491321
Andy Pages,Markus Betts,Miguel Rojas,Frederick Freeman,0.03723333461821891
Andy Pages,Markus Betts,Thomas Edman,Teoscar Hernandez,0.026967093400113402
Andy Pages,Markus Betts,Thomas Edman,Enrique Hernandez,0.0045063233109249555
Andy Pages,Markus Betts,Thomas Edman,Dalton Rushing,-0.02877062764067529
Andy Pages,Markus Betts,Thomas Edman,Miguel Rojas,-0.009979702256385128
Andy Pages,Markus Betts,Thomas Edman,Shohei Ohtani,0.06077999549171825
Andy Pages,Markus Betts,Thomas Edman,Frederick Freeman,0.03910389610922341
Andy Pages,Markus Betts,Shohei Ohtani,Teoscar Hernandez,0.026540822789895474
Andy Pages,Markus Betts,Shohei Ohtani,Enrique Hernandez,0.0029645957797092984
Andy Pages,Markus Betts,Shohei Ohtani,Dalton Rushing,-0.03225726637780952
Andy Pages,Markus Betts,Shohei Ohtani,Miguel Rojas,-0.01264828913619247
Andy Pages,Markus Betts,Shohei Ohtani,Thomas Edman,0.0031802008457010728
Andy Pages,Markus Betts,Shohei Ohtani,Frederick Freeman,0.038312992242581626
Andy Pages,Markus Betts,Frederick Freeman,Teoscar Hernandez,0.024420524538890542
Andy Pages,Markus Betts,Frederick Freeman,Enrique Hernandez,-1.180681124290494e-05
Andy Pages,Markus Betts,Frederick Freeman,Dalton Rushing,-0.03683820420618502
Andy Pages,Markus Betts,Frederick Freeman,Miguel Rojas,-0.016333324375323702
Andy Pages,Markus Betts,Frederick Freeman,Thomas Edman,0.00018204356420159062
Andy Pages,Markus Betts,Frederick Freeman,Shohei Ohtani,0.06075873344083716
Andy Pages,Frederick Freeman,Teoscar Hernandez,Enrique Hernandez,0.009171047778283335
Andy Pages,Frederick Freeman,Teoscar Hernandez,Dalton Rushing,-0.024454645367905335
Andy Pages,Frederick Freeman,Teoscar Hernandez,Miguel Rojas,-0.005427930574604917
Andy Pages,Frederick Freeman,Teoscar Hernandez,Thomas Edman,0.00951995950615524
Andy Pages,Frederick Freeman,Teoscar Hernandez,Shohei Ohtani,0.06631753080717419
Andy Pages,Frederick Freeman,Teoscar Hernandez,Markus Betts,0.042553947799789785
Andy Pages,Frederick Freeman,Enrique Hernandez,Teoscar Hernandez,0.032073667793036255
Andy Pages,Frederick Freeman,Enrique Hernandez,Dalton Rushing,-0.02453494792245516
Andy Pages,Frederick Freeman,Enrique Hernandez,Miguel Rojas,-0.005330398931126497
Andy Pages,Frederick Freeman,Enrique Hernandez,Thomas Edman,0.009748390910638586
Andy Pages,Frederick Freeman,Enrique Hernandez,Shohei Ohtani,0.0667148248577789
Andy Pages,Frederick Freeman,Enrique Hernandez,Markus Betts,0.04273231797138313
Andy Pages,Frederick Freeman,Dalton Rushing,Teoscar Hernandez,0.03126266217180414
Andy Pages,Frederick Freeman,Dalton Rushing,Enrique Hernandez,0.008302306531646054
Andy Pages,Frederick Freeman,Dalton Rushing,Miguel Rojas,-0.006404868157168966
Andy Pages,Frederick Freeman,Dalton Rushing,Thomas Edman,0.008794026451140177
Andy Pages,Frederick Freeman,Dalton Rushing,Shohei Ohtani,0.06634128187428884
Andy Pages,Frederick Freeman,Dalton Rushing,Markus Betts,0.0420498988836237
Andy Pages,Frederick Freeman,Miguel Rojas,Teoscar Hernandez,0.030350270608905248
Andy Pages,Frederick Freeman,Miguel Rojas,Enrique Hernandez,0.007073611997259258
Andy Pages,Frederick Freeman,Miguel Rojas,Dalton Rushing,-0.027678855040730962
Andy Pages,Frederick Freeman,Miguel Rojas,Thomas Edman,0.007567556557986188
Andy Pages,Frederick Freeman,Miguel Rojas,Shohei Ohtani,0.06583018234233351
Andy Pages,Frederick Freeman,Miguel Rojas,Markus Betts,0.04117848671381031
