player1,player2,player3,player4,bdnrp_value
Nick Castellanos,Alec Bohm,Kody Clemens,David Dahl,-0.001722492777971204
Nick Castellanos,Alec Bohm,Kody Clemens,Aramis Garcia,-0.11056128435626666
Nick Castellanos,Alec Bohm,Kody Clemens,Bryce Harper,0.036070258720688704
Nick Castellanos,Alec Bohm,Kody Clemens,Buddy Kennedy,-0.027276851993247742
Nick Castellanos,Alec Bohm,Kody Clemens,Austin Hays,-0.007612985304240852
Nick Castellanos,Alec Bohm,Kody Clemens,Rafael Marchán,0.03161824423458855
Nick Castellanos,Alec Bohm,David Dahl,Kody Clemens,-0.0004616015665240532
Nick Castellanos,Alec Bohm,David Dahl,Aramis Garcia,-0.11798267347557638
Nick Castellanos,Alec Bohm,David Dahl,Bryce Harper,0.03055950712870903
Nick Castellanos,Alec Bohm,David Dahl,Buddy Kennedy,-0.03260496794167924
Nick Castellanos,Alec Bohm,David Dahl,Austin Hays,-0.01389027673137333
Nick Castellanos,Alec Bohm,David Dahl,Rafael Marchán,0.025737637865992275
Nick Castellanos,Alec Bohm,Aramis Garcia,Kody Clemens,0.007620254619413455
Nick Castellanos,Alec Bohm,Aramis Garcia,David Dahl,0.0009191376930345468
Nick Castellanos,Alec Bohm,Aramis Garcia,Bryce Harper,0.03472148284268366
Nick Castellanos,Alec Bohm,Aramis Garcia,Buddy Kennedy,-0.013796354282237919
Nick Castellanos,Alec Bohm,Aramis Garcia,Austin Hays,-0.0010305496007888505
Nick Castellanos,Alec Bohm,Aramis Garcia,Rafael Marchán,0.02968827723179185
Nick Castellanos,Alec Bohm,Bryce Harper,Kody Clemens,-0.004027120129515059
Nick Castellanos,Alec Bohm,Bryce Harper,David Dahl,-0.011908483045771398
Nick Castellanos,Alec Bohm,Bryce Harper,Aramis Garcia,-0.13509227111003266
Nick Castellanos,Alec Bohm,Bryce Harper,Buddy Kennedy,-0.04464913352665301
Nick Castellanos,Alec Bohm,Bryce Harper,Austin Hays,-0.020834534753673487
Nick Castellanos,Alec Bohm,Bryce Harper,Rafael Marchán,0.02474431734389125
Nick Castellanos,Alec Bohm,Buddy Kennedy,Kody Clemens,-0.00011984143831394317
Nick Castellanos,Alec Bohm,Buddy Kennedy,David Dahl,-0.006922876412479286
Nick Castellanos,Alec Bohm,Buddy Kennedy,Aramis Garcia,-0.12388793136131207
Nick Castellanos,Alec Bohm,Buddy Kennedy,Bryce Harper,0.0316949018140485
Nick Castellanos,Alec Bohm,Buddy Kennedy,Austin Hays,-0.015490650168704875
Nick Castellanos,Alec Bohm,Buddy Kennedy,Rafael Marchán,0.027537137804283823
Nick Castellanos,Alec Bohm,Austin Hays,Kody Clemens,-0.0013640799906253069
Nick Castellanos,Alec Bohm,Austin Hays,David Dahl,-0.008823193600747363
Nick Castellanos,Alec Bohm,Austin Hays,Aramis Garcia,-0.12297666702916621
Nick Castellanos,Alec Bohm,Austin Hays,Bryce Harper,0.030839107982328723
Nick Castellanos,Alec Bohm,Austin Hays,Buddy Kennedy,-0.03568918346684579
Nick Castellanos,Alec Bohm,Austin Hays,Rafael Marchán,0.026068555980935874
Nick Castellanos,Alec Bohm,Rafael Marchán,Kody Clemens,-0.0018260922759979624
Nick Castellanos,Alec Bohm,Rafael Marchán,David Dahl,-0.009459820638685558
Nick Castellanos,Alec Bohm,Rafael Marchán,Aramis Garcia,-0.1273323057664467
Nick Castellanos,Alec Bohm,Rafael Marchán,Bryce Harper,0.030862140584350214
Nick Castellanos,Alec Bohm,Rafael Marchán,Buddy Kennedy,-0.03853125983532732
Nick Castellanos,Alec Bohm,Rafael Marchán,Austin Hays,-0.016881542877019477
Nick Castellanos,Kody Clemens,Alec Bohm,David Dahl,-0.01915457893007792
Nick Castellanos,Kody Clemens,Alec Bohm,Aramis Garcia,-0.12907750755575717
Nick Castellanos,Kody Clemens,Alec Bohm,Bryce Harper,0.01758902547275967
Nick Castellanos,Kody Clemens,Alec Bohm,Buddy Kennedy,-0.04794222646888423
Nick Castellanos,Kody Clemens,Alec Bohm,Austin Hays,-0.026746123615117776
Nick Castellanos,Kody Clemens,Alec Bohm,Rafael Marchán,0.013742429842656412
Nick Castellanos,Kody Clemens,David Dahl,Alec Bohm,-0.009512468085002763
Nick Castellanos,Kody Clemens,David Dahl,Aramis Garcia,-0.11649236593494038
Nick Castellanos,Kody Clemens,David Dahl,Bryce Harper,0.01565934040873393
Nick Castellanos,Kody Clemens,David Dahl,Buddy Kennedy,-0.04135420505840821
Nick Castellanos,Kody Clemens,David Dahl,Austin Hays,-0.02421705403426738
Nick Castellanos,Kody Clemens,David Dahl,Rafael Marchán,0.011830124483486672
Nick Castellanos,Kody Clemens,Aramis Garcia,Alec Bohm,-0.0023816185467003172
Nick Castellanos,Kody Clemens,Aramis Garcia,David Dahl,-0.011007733912269294
Nick Castellanos,Kody Clemens,Aramis Garcia,Bryce Harper,0.01567507722775867
Nick Castellanos,Kody Clemens,Aramis Garcia,Buddy Kennedy,-0.02443531817828101
Nick Castellanos,Kody Clemens,Aramis Garcia,Austin Hays,-0.013650514478514592
Nick Castellanos,Kody Clemens,Aramis Garcia,Rafael Marchán,0.012401755529690776
Nick Castellanos,Kody Clemens,Bryce Harper,Alec Bohm,-0.013286040277374171
Nick Castellanos,Kody Clemens,Bryce Harper,David Dahl,-0.02122756499120878
Nick Castellanos,Kody Clemens,Bryce Harper,Aramis Garcia,-0.1360473258927873
Nick Castellanos,Kody Clemens,Bryce Harper,Buddy Kennedy,-0.05232483564819288
Nick Castellanos,Kody Clemens,Bryce Harper,Austin Hays,-0.029856596085475737
Nick Castellanos,Kody Clemens,Bryce Harper,Rafael Marchán,0.012825150018336774
Nick Castellanos,Kody Clemens,Buddy Kennedy,Alec Bohm,-0.01024388741447748
Nick Castellanos,Kody Clemens,Buddy Kennedy,David Dahl,-0.01709875630064836
Nick Castellanos,Kody Clemens,Buddy Kennedy,Aramis Garcia,-0.12426834831633497
Nick Castellanos,Kody Clemens,Buddy Kennedy,Bryce Harper,0.017812990276738862
Nick Castellanos,Kody Clemens,Buddy Kennedy,Austin Hays,-0.025495078038024702
Nick Castellanos,Kody Clemens,Buddy Kennedy,Rafael Marchán,0.014311611576734348
Nick Castellanos,Kody Clemens,Austin Hays,Alec Bohm,-0.010346416464217308
Nick Castellanos,Kody Clemens,Austin Hays,David Dahl,-0.019232050661822746
Nick Castellanos,Kody Clemens,Austin Hays,Aramis Garcia,-0.1228351874585072
Nick Castellanos,Kody Clemens,Austin Hays,Bryce Harper,0.01635602135643654
Nick Castellanos,Kody Clemens,Austin Hays,Buddy Kennedy,-0.04446732710158714
Nick Castellanos,Kody Clemens,Austin Hays,Rafael Marchán,0.012378790085177315
Nick Castellanos,Kody Clemens,Rafael Marchán,Alec Bohm,-0.010734904068232215
Nick Castellanos,Kody Clemens,Rafael Marchán,David Dahl,-0.019217059929149582
Nick Castellanos,Kody Clemens,Rafael Marchán,Aramis Garcia,-0.12754857957964705
Nick Castellanos,Kody Clemens,Rafael Marchán,Bryce Harper,0.01743223669465988
Nick Castellanos,Kody Clemens,Rafael Marchán,Buddy Kennedy,-0.046779293945969254
Nick Castellanos,Kody Clemens,Rafael Marchán,Austin Hays,-0.026521553887237814
Nick Castellanos,David Dahl,Alec Bohm,Kody Clemens,-0.012880128301143315
Nick Castellanos,David Dahl,Alec Bohm,Aramis Garcia,-0.12733299692991076
Nick Castellanos,David Dahl,Alec Bohm,Bryce Harper,0.01701890625802552
Nick Castellanos,David Dahl,Alec Bohm,Buddy Kennedy,-0.04790628908129051
Nick Castellanos,David Dahl,Alec Bohm,Austin Hays,-0.026502315231521113
Nick Castellanos,David Dahl,Alec Bohm,Rafael Marchán,0.013095867818187345
Nick Castellanos,David Dahl,Kody Clemens,Alec Bohm,-0.004346591096149191
Nick Castellanos,David Dahl,Kody Clemens,Aramis Garcia,-0.10851458986127772
Nick Castellanos,David Dahl,Kody Clemens,Bryce Harper,0.02034689780713475
Nick Castellanos,David Dahl,Kody Clemens,Buddy Kennedy,-0.036432740424279415
Nick Castellanos,David Dahl,Kody Clemens,Austin Hays,-0.01814168113821007
Nick Castellanos,David Dahl,Kody Clemens,Rafael Marchán,0.016709654056850515
Nick Castellanos,David Dahl,Aramis Garcia,Alec Bohm,-0.001198131189027546
Nick Castellanos,David Dahl,Aramis Garcia,Kody Clemens,-0.0048491976339292905
Nick Castellanos,David Dahl,Aramis Garcia,Bryce Harper,0.016388422202342354
Nick Castellanos,David Dahl,Aramis Garcia,Buddy Kennedy,-0.0229388565098352
Nick Castellanos,David Dahl,Aramis Garcia,Austin Hays,-0.012375808798728216
Nick Castellanos,David Dahl,Aramis Garcia,Rafael Marchán,0.012605211338988509
Nick Castellanos,David Dahl,Bryce Harper,Alec Bohm,-0.013329304048645478
Nick Castellanos,David Dahl,Bryce Harper,Kody Clemens,-0.014571745582872293
Nick Castellanos,David Dahl,Bryce Harper,Aramis Garcia,-0.13456642704994126
Nick Castellanos,David Dahl,Bryce Harper,Buddy Kennedy,-0.05225685676734193
Nick Castellanos,David Dahl,Bryce Harper,Austin Hays,-0.02961670584916337
Nick Castellanos,David Dahl,Bryce Harper,Rafael Marchán,0.012245727178216885
Nick Castellanos,David Dahl,Buddy Kennedy,Alec Bohm,-0.01042868942529143
Nick Castellanos,David Dahl,Buddy Kennedy,Kody Clemens,-0.011881106159105153
Nick Castellanos,David Dahl,Buddy Kennedy,Aramis Garcia,-0.1234937046035613
Nick Castellanos,David Dahl,Buddy Kennedy,Bryce Harper,0.017229742580616193
Nick Castellanos,David Dahl,Buddy Kennedy,Austin Hays,-0.025495414417755345
Nick Castellanos,David Dahl,Buddy Kennedy,Rafael Marchán,0.013491153486256888
Nick Castellanos,David Dahl,Austin Hays,Alec Bohm,-0.010229755580984693
Nick Castellanos,David Dahl,Austin Hays,Kody Clemens,-0.012694380128678004
Nick Castellanos,David Dahl,Austin Hays,Aramis Garcia,-0.12068010107988338
Nick Castellanos,David Dahl,Austin Hays,Bryce Harper,0.015954191398666148
Nick Castellanos,David Dahl,Austin Hays,Buddy Kennedy,-0.04418641620415171
Nick Castellanos,David Dahl,Austin Hays,Rafael Marchán,0.0118976022648113
Nick Castellanos,David Dahl,Rafael Marchán,Alec Bohm,-0.010850291333614093
Nick Castellanos,David Dahl,Rafael Marchán,Kody Clemens,-0.012784101601402368
Nick Castellanos,David Dahl,Rafael Marchán,Aramis Garcia,-0.12583064971484426
Nick Castellanos,David Dahl,Rafael Marchán,Bryce Harper,0.01684214567553235
Nick Castellanos,David Dahl,Rafael Marchán,Buddy Kennedy,-0.046755780643020606
Nick Castellanos,David Dahl,Rafael Marchán,Austin Hays,-0.026302503548108307
Nick Castellanos,Aramis Garcia,Alec Bohm,Kody Clemens,-0.041127090511984175
Nick Castellanos,Aramis Garcia,Alec Bohm,David Dahl,-0.045669105236130776
Nick Castellanos,Aramis Garcia,Alec Bohm,Bryce Harper,-0.01943494664866078
Nick Castellanos,Aramis Garcia,Alec Bohm,Buddy Kennedy,-0.07331970367419827
Nick Castellanos,Aramis Garcia,Alec Bohm,Austin Hays,-0.053392036970860285
Nick Castellanos,Aramis Garcia,Alec Bohm,Rafael Marchán,-0.021263382873385205
Nick Castellanos,Aramis Garcia,Kody Clemens,Alec Bohm,-0.03515535267464767
Nick Castellanos,Aramis Garcia,Kody Clemens,David Dahl,-0.03845565967994332
Nick Castellanos,Aramis Garcia,Kody Clemens,Bryce Harper,-0.016479205686174007
Nick Castellanos,Aramis Garcia,Kody Clemens,Buddy Kennedy,-0.060781420302833546
Nick Castellanos,Aramis Garcia,Kody Clemens,Austin Hays,-0.044585983247285174
Nick Castellanos,Aramis Garcia,Kody Clemens,Rafael Marchán,-0.01786870013526083
Nick Castellanos,Aramis Garcia,David Dahl,Alec Bohm,-0.03740904933948163
Nick Castellanos,Aramis Garcia,David Dahl,Kody Clemens,-0.036681247055350225
Nick Castellanos,Aramis Garcia,David Dahl,Bryce Harper,-0.018940061665900555
Nick Castellanos,Aramis Garcia,David Dahl,Buddy Kennedy,-0.0622479653087899
Nick Castellanos,Aramis Garcia,David Dahl,Austin Hays,-0.04740344535016853
Nick Castellanos,Aramis Garcia,David Dahl,Rafael Marchán,-0.02074831194811036
Nick Castellanos,Aramis Garcia,Bryce Harper,Alec Bohm,-0.043168925993569966
Nick Castellanos,Aramis Garcia,Bryce Harper,Kody Clemens,-0.041913014372344126
Nick Castellanos,Aramis Garcia,Bryce Harper,David Dahl,-0.046875932986280476
Nick Castellanos,Aramis Garcia,Bryce Harper,Buddy Kennedy,-0.07727959109474458
Nick Castellanos,Aramis Garcia,Bryce Harper,Austin Hays,-0.055682098793633464
Nick Castellanos,Aramis Garcia,Bryce Harper,Rafael Marchán,-0.02083073560022567
Nick Castellanos,Aramis Garcia,Buddy Kennedy,Alec Bohm,-0.04188666111394903
Nick Castellanos,Aramis Garcia,Buddy Kennedy,Kody Clemens,-0.040774403063110365
Nick Castellanos,Aramis Garcia,Buddy Kennedy,David Dahl,-0.044644451615021244
Nick Castellanos,Aramis Garcia,Buddy Kennedy,Bryce Harper,-0.01999605984660019
Nick Castellanos,Aramis Garcia,Buddy Kennedy,Austin Hays,-0.05293486629745678
Nick Castellanos,Aramis Garcia,Buddy Kennedy,Rafael Marchán,-0.021687269268809727
Nick Castellanos,Aramis Garcia,Austin Hays,Alec Bohm,-0.04076453148299345
Nick Castellanos,Aramis Garcia,Austin Hays,Kody Clemens,-0.04029278145450022
Nick Castellanos,Aramis Garcia,Austin Hays,David Dahl,-0.04477720932865045
Nick Castellanos,Aramis Garcia,Austin Hays,Bryce Harper,-0.02055139613428837
Nick Castellanos,Aramis Garcia,Austin Hays,Buddy Kennedy,-0.06846510839194002
Nick Castellanos,Aramis Garcia,Austin Hays,Rafael Marchán,-0.022422397375199837
Nick Castellanos,Aramis Garcia,Rafael Marchán,Alec Bohm,-0.04105424537888737
Nick Castellanos,Aramis Garcia,Rafael Marchán,Kody Clemens,-0.040158144559476396
Nick Castellanos,Aramis Garcia,Rafael Marchán,David Dahl,-0.044812747158003256
Nick Castellanos,Aramis Garcia,Rafael Marchán,Bryce Harper,-0.018914001223550917
Nick Castellanos,Aramis Garcia,Rafael Marchán,Buddy Kennedy,-0.07147781265763357
Nick Castellanos,Aramis Garcia,Rafael Marchán,Austin Hays,-0.052456062479041894
Nick Castellanos,Bryce Harper,Alec Bohm,Kody Clemens,0.00863097683027814
Nick Castellanos,Bryce Harper,Alec Bohm,David Dahl,0.0017287475226011447
Nick Castellanos,Bryce Harper,Alec Bohm,Aramis Garcia,-0.1225348497648137
Nick Castellanos,Bryce Harper,Alec Bohm,Buddy Kennedy,-0.028799606860386993
Nick Castellanos,Bryce Harper,Alec Bohm,Austin Hays,-0.006104071129529933
Nick Castellanos,Bryce Harper,Alec Bohm,Rafael Marchán,0.03888155500128944
Nick Castellanos,Bryce Harper,Kody Clemens,Alec Bohm,0.020430753709925475
Nick Castellanos,Bryce Harper,Kody Clemens,David Dahl,0.009178741848908357
Nick Castellanos,Bryce Harper,Kody Clemens,Aramis Garcia,-0.10535450726953965
Nick Castellanos,Bryce Harper,Kody Clemens,Buddy Kennedy,-0.016502241218413816
Nick Castellanos,Bryce Harper,Kody Clemens,Austin Hays,0.0033205844616383947
Nick Castellanos,Bryce Harper,Kody Clemens,Rafael Marchán,0.04409505443870469
Nick Castellanos,Bryce Harper,David Dahl,Alec Bohm,0.01455200947074901
Nick Castellanos,Bryce Harper,David Dahl,Kody Clemens,0.009569822888224782
Nick Castellanos,Bryce Harper,David Dahl,Aramis Garcia,-0.11329811505469947
Nick Castellanos,Bryce Harper,David Dahl,Buddy Kennedy,-0.022177271878156157
Nick Castellanos,Bryce Harper,David Dahl,Austin Hays,-0.0032482922521898747
Nick Castellanos,Bryce Harper,David Dahl,Rafael Marchán,0.037974451652030956
Nick Castellanos,Bryce Harper,Aramis Garcia,Alec Bohm,0.025954917909539583
Nick Castellanos,Bryce Harper,Aramis Garcia,Kody Clemens,0.018334014790209227
Nick Castellanos,Bryce Harper,Aramis Garcia,David Dahl,0.01231250980661034
Nick Castellanos,Bryce Harper,Aramis Garcia,Buddy Kennedy,-0.002970128146587451
Nick Castellanos,Bryce Harper,Aramis Garcia,Austin Hays,0.010410957645657111
Nick Castellanos,Bryce Harper,Aramis Garcia,Rafael Marchán,0.043201654903893806
Nick Castellanos,Bryce Harper,Buddy Kennedy,Alec Bohm,0.013522717829740958
Nick Castellanos,Bryce Harper,Buddy Kennedy,Kody Clemens,0.01036565070696973
Nick Castellanos,Bryce Harper,Buddy Kennedy,David Dahl,0.004084852698115557
Nick Castellanos,Bryce Harper,Buddy Kennedy,Aramis Garcia,-0.11838467262661777
Nick Castellanos,Bryce Harper,Buddy Kennedy,Austin Hays,-0.004425846307462225
Nick Castellanos,Bryce Harper,Buddy Kennedy,Rafael Marchán,0.04010619783329712
Nick Castellanos,Bryce Harper,Austin Hays,Alec Bohm,0.013814278237240657
Nick Castellanos,Bryce Harper,Austin Hays,Kody Clemens,0.009094236600832632
Nick Castellanos,Bryce Harper,Austin Hays,David Dahl,0.0022005638283693323
Nick Castellanos,Bryce Harper,Austin Hays,Aramis Garcia,-0.11746756942250453
Nick Castellanos,Bryce Harper,Austin Hays,Buddy Kennedy,-0.024847272385923873
Nick Castellanos,Bryce Harper,Austin Hays,Rafael Marchán,0.038590974675459605
Nick Castellanos,Bryce Harper,Rafael Marchán,Alec Bohm,0.01214043437792966
Nick Castellanos,Bryce Harper,Rafael Marchán,Kody Clemens,0.008243326800796272
Nick Castellanos,Bryce Harper,Rafael Marchán,David Dahl,0.0011148617461759032
Nick Castellanos,Bryce Harper,Rafael Marchán,Aramis Garcia,-0.12189299292341971
Nick Castellanos,Bryce Harper,Rafael Marchán,Buddy Kennedy,-0.027951925245929966
Nick Castellanos,Bryce Harper,Rafael Marchán,Austin Hays,-0.006264876586335054
Nick Castellanos,Buddy Kennedy,Alec Bohm,Kody Clemens,0.0008365319400437214
Nick Castellanos,Buddy Kennedy,Alec Bohm,David Dahl,-0.005964766413728212
Nick Castellanos,Buddy Kennedy,Alec Bohm,Aramis Garcia,-0.12461511453557596
Nick Castellanos,Buddy Kennedy,Alec Bohm,Bryce Harper,0.03386307253695934
Nick Castellanos,Buddy Kennedy,Alec Bohm,Austin Hays,-0.014127955703065395
Nick Castellanos,Buddy Kennedy,Alec Bohm,Rafael Marchán,0.029167244664511188
Nick Castellanos,Buddy Kennedy,Kody Clemens,Alec Bohm,0.012589116648632923
Nick Castellanos,Buddy Kennedy,Kody Clemens,David Dahl,0.0025941838771296457
Nick Castellanos,Buddy Kennedy,Kody Clemens,Aramis Garcia,-0.10615204958890223
Nick Castellanos,Buddy Kennedy,Kody Clemens,Bryce Harper,0.040399481634040564
Nick Castellanos,Buddy Kennedy,Kody Clemens,Austin Hays,-0.0035145119082413212
Nick Castellanos,Buddy Kennedy,Kody Clemens,Rafael Marchán,0.03547050958864558
Nick Castellanos,Buddy Kennedy,David Dahl,Alec Bohm,0.007478210613539241
Nick Castellanos,Buddy Kennedy,David Dahl,Kody Clemens,0.0036063011751790355
Nick Castellanos,Buddy Kennedy,David Dahl,Aramis Garcia,-0.11295042360007641
Nick Castellanos,Buddy Kennedy,David Dahl,Bryce Harper,0.035371635641318094
Nick Castellanos,Buddy Kennedy,David Dahl,Austin Hays,-0.009292389964895443
Nick Castellanos,Buddy Kennedy,David Dahl,Rafael Marchán,0.030067180489174256
Nick Castellanos,Buddy Kennedy,Aramis Garcia,Alec Bohm,0.021594438819775682
Nick Castellanos,Buddy Kennedy,Aramis Garcia,Kody Clemens,0.01462143011519492
Nick Castellanos,Buddy Kennedy,Aramis Garcia,David Dahl,0.009044285237897146
Nick Castellanos,Buddy Kennedy,Aramis Garcia,Bryce Harper,0.04350707034691777
Nick Castellanos,Buddy Kennedy,Aramis Garcia,Austin Hays,0.0070613415987583385
Nick Castellanos,Buddy Kennedy,Aramis Garcia,Rafael Marchán,0.03747957815313954
Nick Castellanos,Buddy Kennedy,Bryce Harper,Alec Bohm,-0.0007730975400135655
Nick Castellanos,Buddy Kennedy,Bryce Harper,Kody Clemens,-0.001976242846854887
Nick Castellanos,Buddy Kennedy,Bryce Harper,David Dahl,-0.00930279668697561
Nick Castellanos,Buddy Kennedy,Bryce Harper,Aramis Garcia,-0.13185413301882878
Nick Castellanos,Buddy Kennedy,Bryce Harper,Austin Hays,-0.018613290914740108
Nick Castellanos,Buddy Kennedy,Bryce Harper,Rafael Marchán,0.026701392259000922
Nick Castellanos,Buddy Kennedy,Austin Hays,Alec Bohm,0.005537943038373569
Nick Castellanos,Buddy Kennedy,Austin Hays,Kody Clemens,0.001955860192696793
Nick Castellanos,Buddy Kennedy,Austin Hays,David Dahl,-0.004774671029523712
Nick Castellanos,Buddy Kennedy,Austin Hays,Aramis Garcia,-0.11858651557210806
Nick Castellanos,Buddy Kennedy,Austin Hays,Bryce Harper,0.03470617765197942
Nick Castellanos,Buddy Kennedy,Austin Hays,Rafael Marchán,0.02954712401863359
Nick Castellanos,Buddy Kennedy,Rafael Marchán,Alec Bohm,0.0034381235603746342
Nick Castellanos,Buddy Kennedy,Rafael Marchán,Kody Clemens,0.0008161942373025944
Nick Castellanos,Buddy Kennedy,Rafael Marchán,David Dahl,-0.006176954235284654
Nick Castellanos,Buddy Kennedy,Rafael Marchán,Aramis Garcia,-0.12362499923788747
Nick Castellanos,Buddy Kennedy,Rafael Marchán,Bryce Harper,0.03384116756941481
Nick Castellanos,Buddy Kennedy,Rafael Marchán,Austin Hays,-0.013927075220879097
Nick Castellanos,Austin Hays,Alec Bohm,Kody Clemens,-0.011392482436373533
Nick Castellanos,Austin Hays,Alec Bohm,David Dahl,-0.018670945141668095
Nick Castellanos,Austin Hays,Alec Bohm,Aramis Garcia,-0.1311917229549355
Nick Castellanos,Austin Hays,Alec Bohm,Bryce Harper,0.018598862299759863
Nick Castellanos,Austin Hays,Alec Bohm,Buddy Kennedy,-0.04869806931661435
Nick Castellanos,Austin Hays,Alec Bohm,Rafael Marchán,0.014975588182062148
Nick Castellanos,Austin Hays,Kody Clemens,Alec Bohm,-0.00312206331775373
Nick Castellanos,Austin Hays,Kody Clemens,David Dahl,-0.011769363044729943
Nick Castellanos,Austin Hays,Kody Clemens,Aramis Garcia,-0.1130359055619112
Nick Castellanos,Austin Hays,Kody Clemens,Bryce Harper,0.02268836639254322
Nick Castellanos,Austin Hays,Kody Clemens,Buddy Kennedy,-0.03684705563153699
Nick Castellanos,Austin Hays,Kody Clemens,Rafael Marchán,0.0191968580586006
Nick Castellanos,Austin Hays,David Dahl,Alec Bohm,-0.008239856990913796
Nick Castellanos,Austin Hays,David Dahl,Kody Clemens,-0.01008818126045766
Nick Castellanos,Austin Hays,David Dahl,Aramis Garcia,-0.1196176579986248
Nick Castellanos,Austin Hays,David Dahl,Bryce Harper,0.01759882352192793
Nick Castellanos,Austin Hays,David Dahl,Buddy Kennedy,-0.04159262716584727
Nick Castellanos,Austin Hays,David Dahl,Rafael Marchán,0.01374242974755047
Nick Castellanos,Austin Hays,Aramis Garcia,Alec Bohm,0.00012608921758249653
Nick Castellanos,Austin Hays,Aramis Garcia,Kody Clemens,-0.0033538719320031773
Nick Castellanos,Austin Hays,Aramis Garcia,David Dahl,-0.010093836833706056
Nick Castellanos,Austin Hays,Aramis Garcia,Bryce Harper,0.01926105864401669
Nick Castellanos,Austin Hays,Aramis Garcia,Buddy Kennedy,-0.023920798581220065
Nick Castellanos,Austin Hays,Aramis Garcia,Rafael Marchán,0.01548286498520654
Nick Castellanos,Austin Hays,Bryce Harper,Alec Bohm,-0.012951929943217895
Nick Castellanos,Austin Hays,Bryce Harper,Kody Clemens,-0.013185245985699196
Nick Castellanos,Austin Hays,Bryce Harper,David Dahl,-0.020866658539801748
Nick Castellanos,Austin Hays,Bryce Harper,Aramis Garcia,-0.13798489424016164
Nick Castellanos,Austin Hays,Bryce Harper,Buddy Kennedy,-0.05320291655604765
Nick Castellanos,Austin Hays,Bryce Harper,Rafael Marchán,0.01384320894447347
Nick Castellanos,Austin Hays,Buddy Kennedy,Alec Bohm,-0.009694827361942215
Nick Castellanos,Austin Hays,Buddy Kennedy,Kody Clemens,-0.010167963084220025
Nick Castellanos,Austin Hays,Buddy Kennedy,David Dahl,-0.016827484350775055
Nick Castellanos,Austin Hays,Buddy Kennedy,Aramis Garcia,-0.1270582618031035
Nick Castellanos,Austin Hays,Buddy Kennedy,Bryce Harper,0.018898941413170393
Nick Castellanos,Austin Hays,Buddy Kennedy,Rafael Marchán,0.015532309751395624
Nick Castellanos,Austin Hays,Rafael Marchán,Alec Bohm,-0.01012367579714938
Nick Castellanos,Austin Hays,Rafael Marchán,Kody Clemens,-0.011319074814476788
Nick Castellanos,Austin Hays,Rafael Marchán,David Dahl,-0.01877826796105579
Nick Castellanos,Austin Hays,Rafael Marchán,Aramis Garcia,-0.12989498886786496
Nick Castellanos,Austin Hays,Rafael Marchán,Bryce Harper,0.018535663138774073
Nick Castellanos,Austin Hays,Rafael Marchán,Buddy Kennedy,-0.04747802068772313
Nick Castellanos,Rafael Marchán,Alec Bohm,Kody Clemens,-0.0016180167417947874
Nick Castellanos,Rafael Marchán,Alec Bohm,David Dahl,-0.008750213512631845
Nick Castellanos,Rafael Marchán,Alec Bohm,Aramis Garcia,-0.12661994737628496
Nick Castellanos,Rafael Marchán,Alec Bohm,Bryce Harper,0.031196110131604227
Nick Castellanos,Rafael Marchán,Alec Bohm,Buddy Kennedy,-0.038566130245003605
Nick Castellanos,Rafael Marchán,Alec Bohm,Austin Hays,-0.01644522498229698
Nick Castellanos,Rafael Marchán,Kody Clemens,Alec Bohm,0.0077822407398584195
Nick Castellanos,Rafael Marchán,Kody Clemens,David Dahl,-0.001989147545143212
Nick Castellanos,Rafael Marchán,Kody Clemens,Aramis Garcia,-0.10889872112722644
Nick Castellanos,Rafael Marchán,Kody Clemens,Bryce Harper,0.035133558771982654
Nick Castellanos,Rafael Marchán,Kody Clemens,Buddy Kennedy,-0.02713190395555285
Nick Castellanos,Rafael Marchán,Kody Clemens,Austin Hays,-0.0078895615194241
Nick Castellanos,Rafael Marchán,David Dahl,Alec Bohm,0.0019917094309264546
Nick Castellanos,Rafael Marchán,David Dahl,Kody Clemens,-0.001133101301032639
Nick Castellanos,Rafael Marchán,David Dahl,Aramis Garcia,-0.11645396325546932
Nick Castellanos,Rafael Marchán,David Dahl,Bryce Harper,0.029425697814017944
Nick Castellanos,Rafael Marchán,David Dahl,Buddy Kennedy,-0.032629208605582834
Nick Castellanos,Rafael Marchán,David Dahl,Austin Hays,-0.01434588861838712
Nick Castellanos,Rafael Marchán,Aramis Garcia,Alec Bohm,0.010161966599775113
Nick Castellanos,Rafael Marchán,Aramis Garcia,Kody Clemens,0.0055517004917601314
Nick Castellanos,Rafael Marchán,Aramis Garcia,David Dahl,-0.0011104033533715224
Nick Castellanos,Rafael Marchán,Aramis Garcia,Bryce Harper,0.031183543649053846
Nick Castellanos,Rafael Marchán,Aramis Garcia,Buddy Kennedy,-0.015853154370643576
Nick Castellanos,Rafael Marchán,Aramis Garcia,Austin Hays,-0.0033444728901761943
Nick Castellanos,Rafael Marchán,Bryce Harper,Alec Bohm,-0.002138519017239912
Nick Castellanos,Rafael Marchán,Bryce Harper,Kody Clemens,-0.0037374058345827138
Nick Castellanos,Rafael Marchán,Bryce Harper,David Dahl,-0.011281559129145337
Nick Castellanos,Rafael Marchán,Bryce Harper,Aramis Garcia,-0.1335076966328643
Nick Castellanos,Rafael Marchán,Bryce Harper,Buddy Kennedy,-0.04321089435624794
Nick Castellanos,Rafael Marchán,Bryce Harper,Austin Hays,-0.01998610047383619
